id_factura,numero,fecha,condicion_IVA,id_sucursal,id_cliente
5724,F-0001-00005724,10/03/2025,Consumidor Final,1,7
5725,F-0001-00005725,10/03/2025,Consumidor Final,1,10
5726,F-0001-00005726,10/03/2025,Consumidor Final,1,5
5727,F-0001-00005727,10/03/2025,Consumidor Final,1,9
5728,F-0001-00005728,10/03/2025,Consumidor Final,1,4
5729,F-0001-00005729,10/03/2025,Consumidor Final,1,8
5730,F-0001-00005730,10/03/2025,Consumidor Final,1,6
5731,F-0001-00005731,10/03/2025,Consumidor Final,1,4
5732,F-0001-00005732,10/03/2025,Consumidor Final,1,10
5733,F-0001-00005733,11/03/2025,Consumidor Final,1,8
5734,F-0001-00005734,11/03/2025,Consumidor Final,1,8
5735,F-0001-00005735,11/03/2025,Consumidor Final,1,1
5736,F-0001-00005736,11/03/2025,Consumidor Final,1,3
5737,F-0001-00005737,11/03/2025,Consumidor Final,1,1
5738,F-0001-00005738,11/03/2025,Consumidor Final,1,8
5739,F-0001-00005739,11/03/2025,Consumidor Final,1,8
5740,F-0001-00005740,11/03/2025,Consumidor Final,1,10
5741,F-0001-00005741,11/03/2025,Consumidor Final,1,1
5742,F-0001-00005742,11/03/2025,Consumidor Final,1,5
5743,F-0001-00005743,11/03/2025,Consumidor Final,1,1
5744,F-0001-00005744,11/03/2025,Consumidor Final,1,9
5745,F-0001-00005745,11/03/2025,Consumidor Final,1,9
5746,F-0001-00005746,11/03/2025,Consumidor Final,1,8
5747,F-0001-00005747,11/03/2025,Consumidor Final,1,2
5748,F-0001-00005748,12/03/2025,Consumidor Final,1,8
5749,F-0001-00005749,12/03/2025,Consumidor Final,1,7
5750,F-0001-00005750,12/03/2025,Consumidor Final,1,2
5751,F-0001-00005751,12/03/2025,Consumidor Final,1,8
5752,F-0001-00005752,12/03/2025,Consumidor Final,1,4
5753,F-0001-00005753,12/03/2025,Consumidor Final,1,1
5754,F-0001-00005754,12/03/2025,Consumidor Final,1,6
5755,F-0001-00005755,12/03/2025,Consumidor Final,1,10
5756,F-0001-00005756,12/03/2025,Consumidor Final,1,7
5757,F-0001-00005757,12/03/2025,Consumidor Final,1,1
5758,F-0001-00005758,12/03/2025,Consumidor Final,1,5
5759,F-0001-00005759,13/03/2025,Consumidor Final,1,4
5760,F-0001-00005760,13/03/2025,Consumidor Final,1,6
5761,F-0001-00005761,13/03/2025,Consumidor Final,1,9
5762,F-0001-00005762,13/03/2025,Consumidor Final,1,8
5763,F-0001-00005763,13/03/2025,Consumidor Final,1,8
5764,F-0001-00005764,13/03/2025,Consumidor Final,1,10
5765,F-0001-00005765,13/03/2025,Consumidor Final,1,9
5766,F-0001-00005766,13/03/2025,Consumidor Final,1,9
5767,F-0001-00005767,13/03/2025,Consumidor Final,1,2
5768,F-0001-00005768,13/03/2025,Consumidor Final,1,7
5769,F-0001-00005769,14/03/2025,Consumidor Final,1,7
5770,F-0001-00005770,14/03/2025,Consumidor Final,1,9
5771,F-0001-00005771,14/03/2025,Consumidor Final,1,4
5772,F-0001-00005772,14/03/2025,Consumidor Final,1,5
5773,F-0001-00005773,14/03/2025,Consumidor Final,1,5
5774,F-0001-00005774,14/03/2025,Consumidor Final,1,8
5775,F-0001-00005775,14/03/2025,Consumidor Final,1,1
5776,F-0001-00005776,14/03/2025,Consumidor Final,1,8
5777,F-0001-00005777,14/03/2025,Consumidor Final,1,2
5778,F-0001-00005778,14/03/2025,Consumidor Final,1,8
5779,F-0001-00005779,14/03/2025,Consumidor Final,1,8
5780,F-0001-00005780,14/03/2025,Consumidor Final,1,6
5781,F-0001-00005781,14/03/2025,Consumidor Final,1,3
5782,F-0001-00005782,14/03/2025,Consumidor Final,1,9
5783,F-0001-00005783,14/03/2025,Consumidor Final,1,2
5784,F-0001-00005784,17/03/2025,Consumidor Final,1,8
5785,F-0001-00005785,17/03/2025,Consumidor Final,1,8
5786,F-0001-00005786,17/03/2025,Consumidor Final,1,9
5787,F-0001-00005787,17/03/2025,Consumidor Final,1,4
5788,F-0001-00005788,17/03/2025,Consumidor Final,1,3
5789,F-0001-00005789,17/03/2025,Consumidor Final,1,5
5790,F-0001-00005790,17/03/2025,Consumidor Final,1,8
5791,F-0001-00005791,17/03/2025,Consumidor Final,1,5
5792,F-0001-00005792,17/03/2025,Consumidor Final,1,10
5793,F-0001-00005793,17/03/2025,Consumidor Final,1,4
5794,F-0001-00005794,17/03/2025,Consumidor Final,1,9
5795,F-0001-00005795,17/03/2025,Consumidor Final,1,5
5796,F-0001-00005796,17/03/2025,Consumidor Final,1,8
5797,F-0001-00005797,17/03/2025,Consumidor Final,1,3
5798,F-0001-00005798,18/03/2025,Consumidor Final,1,9
5799,F-0001-00005799,18/03/2025,Consumidor Final,1,5
5800,F-0001-00005800,18/03/2025,Consumidor Final,1,5
5801,F-0001-00005801,18/03/2025,Consumidor Final,1,7
5802,F-0001-00005802,18/03/2025,Consumidor Final,1,10
5803,F-0001-00005803,18/03/2025,Consumidor Final,1,7
5804,F-0001-00005804,18/03/2025,Consumidor Final,1,2
5805,F-0001-00005805,18/03/2025,Consumidor Final,1,9
5806,F-0001-00005806,18/03/2025,Consumidor Final,1,1
5807,F-0001-00005807,18/03/2025,Consumidor Final,1,3
5808,F-0001-00005808,18/03/2025,Consumidor Final,1,2
5809,F-0001-00005809,18/03/2025,Consumidor Final,1,1
5810,F-0001-00005810,18/03/2025,Consumidor Final,1,9
5811,F-0001-00005811,19/03/2025,Consumidor Final,1,8
5812,F-0001-00005812,19/03/2025,Consumidor Final,1,4
5813,F-0001-00005813,19/03/2025,Consumidor Final,1,2
5814,F-0001-00005814,19/03/2025,Consumidor Final,1,9
5815,F-0001-00005815,19/03/2025,Consumidor Final,1,6
5816,F-0001-00005816,19/03/2025,Consumidor Final,1,6
5817,F-0001-00005817,19/03/2025,Consumidor Final,1,4
5818,F-0001-00005818,19/03/2025,Consumidor Final,1,7
5819,F-0001-00005819,19/03/2025,Consumidor Final,1,1
5820,F-0001-00005820,19/03/2025,Consumidor Final,1,6
5821,F-0001-00005821,19/03/2025,Consumidor Final,1,4
5822,F-0001-00005822,19/03/2025,Consumidor Final,1,5
5823,F-0001-00005823,19/03/2025,Consumidor Final,1,5
5824,F-0001-00005824,19/03/2025,Consumidor Final,1,1
5825,F-0001-00005825,19/03/2025,Consumidor Final,1,8
5826,F-0001-00005826,20/03/2025,Consumidor Final,1,2
5827,F-0001-00005827,20/03/2025,Consumidor Final,1,2
5828,F-0001-00005828,20/03/2025,Consumidor Final,1,8
5829,F-0001-00005829,20/03/2025,Consumidor Final,1,2
5830,F-0001-00005830,20/03/2025,Consumidor Final,1,10
5831,F-0001-00005831,20/03/2025,Consumidor Final,1,9
5832,F-0001-00005832,20/03/2025,Consumidor Final,1,7
5833,F-0001-00005833,20/03/2025,Consumidor Final,1,3
5834,F-0001-00005834,20/03/2025,Consumidor Final,1,2
5835,F-0001-00005835,21/03/2025,Consumidor Final,1,9
5836,F-0001-00005836,21/03/2025,Consumidor Final,1,1
5837,F-0001-00005837,21/03/2025,Consumidor Final,1,10
5838,F-0001-00005838,21/03/2025,Consumidor Final,1,10
5839,F-0001-00005839,21/03/2025,Consumidor Final,1,7
5840,F-0001-00005840,21/03/2025,Consumidor Final,1,3
5841,F-0001-00005841,21/03/2025,Consumidor Final,1,7
5842,F-0001-00005842,24/03/2025,Consumidor Final,1,3
5843,F-0001-00005843,24/03/2025,Consumidor Final,1,1
5844,F-0001-00005844,24/03/2025,Consumidor Final,1,4
5845,F-0001-00005845,24/03/2025,Consumidor Final,1,7
5846,F-0001-00005846,24/03/2025,Consumidor Final,1,4
5847,F-0001-00005847,24/03/2025,Consumidor Final,1,3
5848,F-0001-00005848,24/03/2025,Consumidor Final,1,5
5849,F-0001-00005849,24/03/2025,Consumidor Final,1,7
5850,F-0001-00005850,24/03/2025,Consumidor Final,1,9
5851,F-0001-00005851,24/03/2025,Consumidor Final,1,5
5852,F-0001-00005852,24/03/2025,Consumidor Final,1,9
5853,F-0001-00005853,24/03/2025,Consumidor Final,1,6
5854,F-0001-00005854,24/03/2025,Consumidor Final,1,3
5855,F-0001-00005855,24/03/2025,Consumidor Final,1,4
5856,F-0001-00005856,25/03/2025,Consumidor Final,1,6
5857,F-0001-00005857,25/03/2025,Consumidor Final,1,4
5858,F-0001-00005858,25/03/2025,Consumidor Final,1,10
5859,F-0001-00005859,25/03/2025,Consumidor Final,1,9
5860,F-0001-00005860,25/03/2025,Consumidor Final,1,6
5861,F-0001-00005861,25/03/2025,Consumidor Final,1,4
5862,F-0001-00005862,25/03/2025,Consumidor Final,1,9
5863,F-0001-00005863,25/03/2025,Consumidor Final,1,1
5864,F-0001-00005864,25/03/2025,Consumidor Final,1,10
5865,F-0001-00005865,25/03/2025,Consumidor Final,1,1
5866,F-0001-00005866,25/03/2025,Consumidor Final,1,1
5867,F-0001-00005867,25/03/2025,Consumidor Final,1,6
5868,F-0001-00005868,25/03/2025,Consumidor Final,1,9
5869,F-0001-00005869,26/03/2025,Consumidor Final,1,7
5870,F-0001-00005870,26/03/2025,Consumidor Final,1,10
5871,F-0001-00005871,26/03/2025,Consumidor Final,1,9
5872,F-0001-00005872,26/03/2025,Consumidor Final,1,9
5873,F-0001-00005873,26/03/2025,Consumidor Final,1,2
5874,F-0001-00005874,26/03/2025,Consumidor Final,1,3
5875,F-0001-00005875,26/03/2025,Consumidor Final,1,4
5876,F-0001-00005876,26/03/2025,Consumidor Final,1,9
5877,F-0001-00005877,26/03/2025,Consumidor Final,1,9
5878,F-0001-00005878,26/03/2025,Consumidor Final,1,3
5879,F-0001-00005879,26/03/2025,Consumidor Final,1,4
5880,F-0001-00005880,27/03/2025,Consumidor Final,1,8
5881,F-0001-00005881,27/03/2025,Consumidor Final,1,6
5882,F-0001-00005882,27/03/2025,Consumidor Final,1,4
5883,F-0001-00005883,27/03/2025,Consumidor Final,1,10
5884,F-0001-00005884,27/03/2025,Consumidor Final,1,5
5885,F-0001-00005885,28/03/2025,Consumidor Final,1,5
5886,F-0001-00005886,28/03/2025,Consumidor Final,1,6
5887,F-0001-00005887,28/03/2025,Consumidor Final,1,1
5888,F-0001-00005888,28/03/2025,Consumidor Final,1,3
5889,F-0001-00005889,28/03/2025,Consumidor Final,1,5
5890,F-0001-00005890,28/03/2025,Consumidor Final,1,4
5891,F-0001-00005891,28/03/2025,Consumidor Final,1,6
5892,F-0001-00005892,28/03/2025,Consumidor Final,1,6
5893,F-0001-00005893,31/03/2025,Consumidor Final,1,5
5894,F-0001-00005894,31/03/2025,Consumidor Final,1,8
5895,F-0001-00005895,31/03/2025,Consumidor Final,1,6
5896,F-0001-00005896,31/03/2025,Consumidor Final,1,3
5897,F-0001-00005897,31/03/2025,Consumidor Final,1,1
5898,F-0001-00005898,31/03/2025,Consumidor Final,1,4
5899,F-0001-00005899,01/04/2025,Consumidor Final,1,4
5900,F-0001-00005900,01/04/2025,Consumidor Final,1,8
5901,F-0001-00005901,01/04/2025,Consumidor Final,1,5
5902,F-0001-00005902,01/04/2025,Consumidor Final,1,6
5903,F-0001-00005903,01/04/2025,Consumidor Final,1,3
5904,F-0001-00005904,02/04/2025,Consumidor Final,1,4
5905,F-0001-00005905,02/04/2025,Consumidor Final,1,9
5906,F-0001-00005906,02/04/2025,Consumidor Final,1,6
5907,F-0001-00005907,02/04/2025,Consumidor Final,1,10
5908,F-0001-00005908,02/04/2025,Consumidor Final,1,2
5909,F-0001-00005909,02/04/2025,Consumidor Final,1,10
5910,F-0001-00005910,02/04/2025,Consumidor Final,1,7
5911,F-0001-00005911,02/04/2025,Consumidor Final,1,4
5912,F-0001-00005912,02/04/2025,Consumidor Final,1,7
5913,F-0001-00005913,02/04/2025,Consumidor Final,1,1
5914,F-0001-00005914,02/04/2025,Consumidor Final,1,8
5915,F-0001-00005915,02/04/2025,Consumidor Final,1,1
5916,F-0001-00005916,02/04/2025,Consumidor Final,1,1
5917,F-0001-00005917,02/04/2025,Consumidor Final,1,3
5918,F-0001-00005918,03/04/2025,Consumidor Final,1,9
5919,F-0001-00005919,03/04/2025,Consumidor Final,1,8
5920,F-0001-00005920,03/04/2025,Consumidor Final,1,4
5921,F-0001-00005921,03/04/2025,Consumidor Final,1,2
5922,F-0001-00005922,03/04/2025,Consumidor Final,1,7
5923,F-0001-00005923,04/04/2025,Consumidor Final,1,7
5924,F-0001-00005924,04/04/2025,Consumidor Final,1,2
5925,F-0001-00005925,04/04/2025,Consumidor Final,1,6
5926,F-0001-00005926,04/04/2025,Consumidor Final,1,7
5927,F-0001-00005927,04/04/2025,Consumidor Final,1,10
5928,F-0001-00005928,04/04/2025,Consumidor Final,1,3
5929,F-0001-00005929,04/04/2025,Consumidor Final,1,8
5930,F-0001-00005930,07/04/2025,Consumidor Final,1,9
5931,F-0001-00005931,07/04/2025,Consumidor Final,1,6
5932,F-0001-00005932,07/04/2025,Consumidor Final,1,6
5933,F-0001-00005933,07/04/2025,Consumidor Final,1,9
5934,F-0001-00005934,07/04/2025,Consumidor Final,1,5
5935,F-0001-00005935,07/04/2025,Consumidor Final,1,5
5936,F-0001-00005936,08/04/2025,Consumidor Final,1,2
5937,F-0001-00005937,08/04/2025,Consumidor Final,1,7
5938,F-0001-00005938,08/04/2025,Consumidor Final,1,5
5939,F-0001-00005939,08/04/2025,Consumidor Final,1,9
5940,F-0001-00005940,08/04/2025,Consumidor Final,1,1
5941,F-0001-00005941,08/04/2025,Consumidor Final,1,1
5942,F-0001-00005942,08/04/2025,Consumidor Final,1,1
5943,F-0001-00005943,08/04/2025,Consumidor Final,1,5
5944,F-0001-00005944,08/04/2025,Consumidor Final,1,4
5945,F-0001-00005945,09/04/2025,Consumidor Final,1,3
5946,F-0001-00005946,09/04/2025,Consumidor Final,1,6
5947,F-0001-00005947,09/04/2025,Consumidor Final,1,6
5948,F-0001-00005948,09/04/2025,Consumidor Final,1,6
5949,F-0001-00005949,09/04/2025,Consumidor Final,1,8
5950,F-0001-00005950,09/04/2025,Consumidor Final,1,1
5951,F-0001-00005951,10/04/2025,Consumidor Final,1,9
5952,F-0001-00005952,10/04/2025,Consumidor Final,1,1
5953,F-0001-00005953,10/04/2025,Consumidor Final,1,1
5954,F-0001-00005954,10/04/2025,Consumidor Final,1,1
5955,F-0001-00005955,10/04/2025,Consumidor Final,1,8
5956,F-0001-00005956,10/04/2025,Consumidor Final,1,8
5957,F-0001-00005957,10/04/2025,Consumidor Final,1,4
5958,F-0001-00005958,10/04/2025,Consumidor Final,1,7
5959,F-0001-00005959,10/04/2025,Consumidor Final,1,2
5960,F-0001-00005960,10/04/2025,Consumidor Final,1,5
5961,F-0001-00005961,10/04/2025,Consumidor Final,1,3
5962,F-0001-00005962,11/04/2025,Consumidor Final,1,1
5963,F-0001-00005963,11/04/2025,Consumidor Final,1,4
5964,F-0001-00005964,11/04/2025,Consumidor Final,1,10
5965,F-0001-00005965,11/04/2025,Consumidor Final,1,8
5966,F-0001-00005966,11/04/2025,Consumidor Final,1,9
5967,F-0001-00005967,11/04/2025,Consumidor Final,1,10
5968,F-0001-00005968,11/04/2025,Consumidor Final,1,5
5969,F-0001-00005969,14/04/2025,Consumidor Final,1,9
5970,F-0001-00005970,14/04/2025,Consumidor Final,1,3
5971,F-0001-00005971,14/04/2025,Consumidor Final,1,7
5972,F-0001-00005972,14/04/2025,Consumidor Final,1,3
5973,F-0001-00005973,14/04/2025,Consumidor Final,1,6
5974,F-0001-00005974,14/04/2025,Consumidor Final,1,4
5975,F-0001-00005975,14/04/2025,Consumidor Final,1,6
5976,F-0001-00005976,14/04/2025,Consumidor Final,1,4
5977,F-0001-00005977,14/04/2025,Consumidor Final,1,7
5978,F-0001-00005978,14/04/2025,Consumidor Final,1,5
5979,F-0001-00005979,14/04/2025,Consumidor Final,1,5
5980,F-0001-00005980,14/04/2025,Consumidor Final,1,1
5981,F-0001-00005981,14/04/2025,Consumidor Final,1,7
5982,F-0001-00005982,14/04/2025,Consumidor Final,1,10
5983,F-0001-00005983,14/04/2025,Consumidor Final,1,3
5984,F-0001-00005984,15/04/2025,Consumidor Final,1,2
5985,F-0001-00005985,15/04/2025,Consumidor Final,1,10
5986,F-0001-00005986,15/04/2025,Consumidor Final,1,8
5987,F-0001-00005987,15/04/2025,Consumidor Final,1,5
5988,F-0001-00005988,15/04/2025,Consumidor Final,1,7
5989,F-0001-00005989,15/04/2025,Consumidor Final,1,1
5990,F-0001-00005990,15/04/2025,Consumidor Final,1,7
5991,F-0001-00005991,15/04/2025,Consumidor Final,1,7
5992,F-0001-00005992,15/04/2025,Consumidor Final,1,1
5993,F-0001-00005993,15/04/2025,Consumidor Final,1,1
5994,F-0001-00005994,15/04/2025,Consumidor Final,1,10
5995,F-0001-00005995,15/04/2025,Consumidor Final,1,9
5996,F-0001-00005996,16/04/2025,Consumidor Final,1,10
5997,F-0001-00005997,16/04/2025,Consumidor Final,1,6
5998,F-0001-00005998,16/04/2025,Consumidor Final,1,7
5999,F-0001-00005999,16/04/2025,Consumidor Final,1,3
6000,F-0001-00006000,16/04/2025,Consumidor Final,1,5
6001,F-0001-00006001,16/04/2025,Consumidor Final,1,4
6002,F-0001-00006002,17/04/2025,Consumidor Final,1,5
6003,F-0001-00006003,17/04/2025,Consumidor Final,1,3
6004,F-0001-00006004,17/04/2025,Consumidor Final,1,9
6005,F-0001-00006005,17/04/2025,Consumidor Final,1,3
6006,F-0001-00006006,17/04/2025,Consumidor Final,1,7
6007,F-0001-00006007,17/04/2025,Consumidor Final,1,7
6008,F-0001-00006008,17/04/2025,Consumidor Final,1,2
6009,F-0001-00006009,17/04/2025,Consumidor Final,1,3
6010,F-0001-00006010,17/04/2025,Consumidor Final,1,8
6011,F-0001-00006011,17/04/2025,Consumidor Final,1,1
6012,F-0001-00006012,17/04/2025,Consumidor Final,1,8
6013,F-0001-00006013,17/04/2025,Consumidor Final,1,8
6014,F-0001-00006014,17/04/2025,Consumidor Final,1,10
6015,F-0001-00006015,17/04/2025,Consumidor Final,1,10
6016,F-0001-00006016,17/04/2025,Consumidor Final,1,1
6017,F-0001-00006017,18/04/2025,Consumidor Final,1,9
6018,F-0001-00006018,18/04/2025,Consumidor Final,1,9
6019,F-0001-00006019,18/04/2025,Consumidor Final,1,4
6020,F-0001-00006020,18/04/2025,Consumidor Final,1,4
6021,F-0001-00006021,18/04/2025,Consumidor Final,1,5
6022,F-0001-00006022,18/04/2025,Consumidor Final,1,6
6023,F-0001-00006023,21/04/2025,Consumidor Final,1,1
6024,F-0001-00006024,21/04/2025,Consumidor Final,1,6
6025,F-0001-00006025,21/04/2025,Consumidor Final,1,7
6026,F-0001-00006026,21/04/2025,Consumidor Final,1,6
6027,F-0001-00006027,21/04/2025,Consumidor Final,1,3
6028,F-0001-00006028,21/04/2025,Consumidor Final,1,8
6029,F-0001-00006029,21/04/2025,Consumidor Final,1,2
6030,F-0001-00006030,22/04/2025,Consumidor Final,1,4
6031,F-0001-00006031,22/04/2025,Consumidor Final,1,4
6032,F-0001-00006032,22/04/2025,Consumidor Final,1,9
6033,F-0001-00006033,22/04/2025,Consumidor Final,1,2
6034,F-0001-00006034,22/04/2025,Consumidor Final,1,3
6035,F-0001-00006035,22/04/2025,Consumidor Final,1,4
6036,F-0001-00006036,22/04/2025,Consumidor Final,1,4
6037,F-0001-00006037,22/04/2025,Consumidor Final,1,7
6038,F-0001-00006038,22/04/2025,Consumidor Final,1,4
6039,F-0001-00006039,22/04/2025,Consumidor Final,1,1
6040,F-0001-00006040,22/04/2025,Consumidor Final,1,10
6041,F-0001-00006041,22/04/2025,Consumidor Final,1,9
6042,F-0001-00006042,22/04/2025,Consumidor Final,1,9
6043,F-0001-00006043,23/04/2025,Consumidor Final,1,1
6044,F-0001-00006044,23/04/2025,Consumidor Final,1,8
6045,F-0001-00006045,23/04/2025,Consumidor Final,1,1
6046,F-0001-00006046,23/04/2025,Consumidor Final,1,1
6047,F-0001-00006047,23/04/2025,Consumidor Final,1,6
6048,F-0001-00006048,23/04/2025,Consumidor Final,1,8
6049,F-0001-00006049,24/04/2025,Consumidor Final,1,8
6050,F-0001-00006050,24/04/2025,Consumidor Final,1,1
6051,F-0001-00006051,24/04/2025,Consumidor Final,1,2
6052,F-0001-00006052,24/04/2025,Consumidor Final,1,8
6053,F-0001-00006053,24/04/2025,Consumidor Final,1,3
6054,F-0001-00006054,24/04/2025,Consumidor Final,1,10
6055,F-0001-00006055,24/04/2025,Consumidor Final,1,3
6056,F-0001-00006056,24/04/2025,Consumidor Final,1,8
6057,F-0001-00006057,25/04/2025,Consumidor Final,1,6
6058,F-0001-00006058,25/04/2025,Consumidor Final,1,2
6059,F-0001-00006059,25/04/2025,Consumidor Final,1,9
6060,F-0001-00006060,25/04/2025,Consumidor Final,1,2
6061,F-0001-00006061,25/04/2025,Consumidor Final,1,5
6062,F-0001-00006062,25/04/2025,Consumidor Final,1,3
6063,F-0001-00006063,25/04/2025,Consumidor Final,1,5
6064,F-0001-00006064,25/04/2025,Consumidor Final,1,3
6065,F-0001-00006065,25/04/2025,Consumidor Final,1,6
6066,F-0001-00006066,25/04/2025,Consumidor Final,1,8
6067,F-0001-00006067,25/04/2025,Consumidor Final,1,7
6068,F-0001-00006068,25/04/2025,Consumidor Final,1,2
6069,F-0001-00006069,25/04/2025,Consumidor Final,1,5
6070,F-0001-00006070,25/04/2025,Consumidor Final,1,7
6071,F-0001-00006071,25/04/2025,Consumidor Final,1,10
6072,F-0001-00006072,28/04/2025,Consumidor Final,1,4
6073,F-0001-00006073,28/04/2025,Consumidor Final,1,4
6074,F-0001-00006074,28/04/2025,Consumidor Final,1,2
6075,F-0001-00006075,28/04/2025,Consumidor Final,1,8
6076,F-0001-00006076,28/04/2025,Consumidor Final,1,5
6077,F-0001-00006077,29/04/2025,Consumidor Final,1,1
6078,F-0001-00006078,29/04/2025,Consumidor Final,1,10
6079,F-0001-00006079,29/04/2025,Consumidor Final,1,5
6080,F-0001-00006080,29/04/2025,Consumidor Final,1,10
6081,F-0001-00006081,29/04/2025,Consumidor Final,1,1
6082,F-0001-00006082,29/04/2025,Consumidor Final,1,7
6083,F-0001-00006083,29/04/2025,Consumidor Final,1,7
6084,F-0001-00006084,29/04/2025,Consumidor Final,1,7
6085,F-0001-00006085,29/04/2025,Consumidor Final,1,10
6086,F-0001-00006086,29/04/2025,Consumidor Final,1,2
6087,F-0001-00006087,30/04/2025,Consumidor Final,1,7
6088,F-0001-00006088,30/04/2025,Consumidor Final,1,10
6089,F-0001-00006089,30/04/2025,Consumidor Final,1,9
6090,F-0001-00006090,30/04/2025,Consumidor Final,1,2
6091,F-0001-00006091,30/04/2025,Consumidor Final,1,3
6092,F-0001-00006092,30/04/2025,Consumidor Final,1,4
6093,F-0001-00006093,30/04/2025,Consumidor Final,1,4
6094,F-0001-00006094,30/04/2025,Consumidor Final,1,4
6095,F-0001-00006095,30/04/2025,Consumidor Final,1,6
6096,F-0001-00006096,30/04/2025,Consumidor Final,1,10
6097,F-0001-00006097,30/04/2025,Consumidor Final,1,1
6098,F-0001-00006098,30/04/2025,Consumidor Final,1,7
6099,F-0001-00006099,01/05/2025,Consumidor Final,1,2
6100,F-0001-00006100,01/05/2025,Consumidor Final,1,7
6101,F-0001-00006101,01/05/2025,Consumidor Final,1,7
6102,F-0001-00006102,01/05/2025,Consumidor Final,1,1
6103,F-0001-00006103,01/05/2025,Consumidor Final,1,6
6104,F-0001-00006104,01/05/2025,Consumidor Final,1,3
6105,F-0001-00006105,02/05/2025,Consumidor Final,1,7
6106,F-0001-00006106,02/05/2025,Consumidor Final,1,10
6107,F-0001-00006107,02/05/2025,Consumidor Final,1,1
6108,F-0001-00006108,02/05/2025,Consumidor Final,1,5
6109,F-0001-00006109,02/05/2025,Consumidor Final,1,1
6110,F-0001-00006110,02/05/2025,Consumidor Final,1,2
6111,F-0001-00006111,02/05/2025,Consumidor Final,1,6
6112,F-0001-00006112,02/05/2025,Consumidor Final,1,8
6113,F-0001-00006113,02/05/2025,Consumidor Final,1,9
6114,F-0001-00006114,02/05/2025,Consumidor Final,1,1
6115,F-0001-00006115,02/05/2025,Consumidor Final,1,2
6116,F-0001-00006116,02/05/2025,Consumidor Final,1,7
6117,F-0001-00006117,02/05/2025,Consumidor Final,1,9
6118,F-0001-00006118,05/05/2025,Consumidor Final,1,8
6119,F-0001-00006119,05/05/2025,Consumidor Final,1,2
6120,F-0001-00006120,05/05/2025,Consumidor Final,1,7
6121,F-0001-00006121,05/05/2025,Consumidor Final,1,7
6122,F-0001-00006122,05/05/2025,Consumidor Final,1,9
6123,F-0001-00006123,05/05/2025,Consumidor Final,1,10
6124,F-0001-00006124,05/05/2025,Consumidor Final,1,3
6125,F-0001-00006125,05/05/2025,Consumidor Final,1,10
6126,F-0001-00006126,05/05/2025,Consumidor Final,1,3
6127,F-0001-00006127,06/05/2025,Consumidor Final,1,7
6128,F-0001-00006128,06/05/2025,Consumidor Final,1,3
6129,F-0001-00006129,06/05/2025,Consumidor Final,1,1
6130,F-0001-00006130,06/05/2025,Consumidor Final,1,5
6131,F-0001-00006131,06/05/2025,Consumidor Final,1,6
6132,F-0001-00006132,06/05/2025,Consumidor Final,1,7
6133,F-0001-00006133,06/05/2025,Consumidor Final,1,1
6134,F-0001-00006134,06/05/2025,Consumidor Final,1,5
6135,F-0001-00006135,06/05/2025,Consumidor Final,1,1
6136,F-0001-00006136,06/05/2025,Consumidor Final,1,7
6137,F-0001-00006137,06/05/2025,Consumidor Final,1,1
6138,F-0001-00006138,07/05/2025,Consumidor Final,1,8
6139,F-0001-00006139,07/05/2025,Consumidor Final,1,9
6140,F-0001-00006140,07/05/2025,Consumidor Final,1,7
6141,F-0001-00006141,07/05/2025,Consumidor Final,1,3
6142,F-0001-00006142,07/05/2025,Consumidor Final,1,7
6143,F-0001-00006143,07/05/2025,Consumidor Final,1,10
6144,F-0001-00006144,07/05/2025,Consumidor Final,1,10
6145,F-0001-00006145,07/05/2025,Consumidor Final,1,2
6146,F-0001-00006146,07/05/2025,Consumidor Final,1,5
6147,F-0001-00006147,08/05/2025,Consumidor Final,1,9
6148,F-0001-00006148,08/05/2025,Consumidor Final,1,5
6149,F-0001-00006149,08/05/2025,Consumidor Final,1,7
6150,F-0001-00006150,08/05/2025,Consumidor Final,1,6
6151,F-0001-00006151,08/05/2025,Consumidor Final,1,1
6152,F-0001-00006152,09/05/2025,Consumidor Final,1,1
6153,F-0001-00006153,09/05/2025,Consumidor Final,1,3
6154,F-0001-00006154,09/05/2025,Consumidor Final,1,7
6155,F-0001-00006155,09/05/2025,Consumidor Final,1,8
6156,F-0001-00006156,09/05/2025,Consumidor Final,1,8
6157,F-0001-00006157,09/05/2025,Consumidor Final,1,4
6158,F-0001-00006158,09/05/2025,Consumidor Final,1,2
6159,F-0001-00006159,09/05/2025,Consumidor Final,1,8
6160,F-0001-00006160,09/05/2025,Consumidor Final,1,8
6161,F-0001-00006161,09/05/2025,Consumidor Final,1,4
6162,F-0001-00006162,09/05/2025,Consumidor Final,1,2
6163,F-0001-00006163,09/05/2025,Consumidor Final,1,5
6164,F-0001-00006164,12/05/2025,Consumidor Final,1,7
6165,F-0001-00006165,12/05/2025,Consumidor Final,1,7
6166,F-0001-00006166,12/05/2025,Consumidor Final,1,6
6167,F-0001-00006167,12/05/2025,Consumidor Final,1,1
6168,F-0001-00006168,12/05/2025,Consumidor Final,1,10
6169,F-0001-00006169,12/05/2025,Consumidor Final,1,2
6170,F-0001-00006170,13/05/2025,Consumidor Final,1,7
6171,F-0001-00006171,13/05/2025,Consumidor Final,1,9
6172,F-0001-00006172,13/05/2025,Consumidor Final,1,2
6173,F-0001-00006173,13/05/2025,Consumidor Final,1,1
