id_venta,id_factura,monto
4644,4644,1370000
4645,4645,490000
4646,4646,2300000
4647,4647,4650000
4648,4648,1106000
4649,4649,1938000
4650,4650,114000
4651,4651,573000
4652,4652,1300000
4653,4653,2732000
4654,4654,461500
4655,4655,1118000
4656,4656,2023500
4657,4657,1140000
4658,4658,380000
4659,4659,2064000
4660,4660,3013500
4661,4661,2106000
4662,4662,796000
4663,4663,232500
4664,4664,2234000
4665,4665,1030000
4666,4666,233000
4667,4667,884500
4668,4668,1476000
4669,4669,902000
4670,4670,1162000
4671,4671,341500
4672,4672,650000
4673,4673,250000
4674,4674,3887000
4675,4675,769500
4676,4676,350000
4677,4677,847000
4678,4678,3700000
4679,4679,438000
4680,4680,540000
4681,4681,670000
4682,4682,27000
4683,4683,1770000
4684,4684,892000
4685,4685,1962500
4686,4686,1460000
4687,4687,650500
4688,4688,3250000
4689,4689,2894000
4690,4690,98000
4691,4691,1276000
4692,4692,28500
4693,4693,518000
4694,4694,997000
4695,4695,2360500
4696,4696,366500
4697,4697,2410000
4698,4698,520000
4699,4699,944000
4700,4700,54000
4701,4701,3580000
4702,4702,1624000
4703,4703,2020000
4704,4704,792000
4705,4705,856000
4706,4706,96000
4707,4707,1076000
4708,4708,196000
4709,4709,1382000
4710,4710,598000
4711,4711,486000
4712,4712,3100000
4713,4713,1140000
4714,4714,232000
4715,4715,2494000
4716,4716,1203000
4717,4717,222000
4718,4718,83000
4719,4719,851000
4720,4720,1794000
4721,4721,1608000
4722,4722,19000
4723,4723,1970000
4724,4724,1014000
4725,4725,1522000
4726,4726,194000
4727,4727,497000
4728,4728,105500
4729,4729,1035000
4730,4730,539000
4731,4731,1259500
4732,4732,301000
4733,4733,2248500
4734,4734,4228000
4735,4735,443000
4736,4736,682000
4737,4737,54000
4738,4738,120000
4739,4739,36000
4740,4740,1672000
4741,4741,64000
4742,4742,1460000
4743,4743,1950000
4744,4744,135000
4745,4745,54000
4746,4746,1293000
4747,4747,918000
4748,4748,1130000
4749,4749,1869000
4750,4750,950500
4751,4751,1219000
4752,4752,162000
4753,4753,2076500
4754,4754,19000
4755,4755,27000
4756,4756,228000
4757,4757,38000
4758,4758,480000
4759,4759,54000
4760,4760,1882000
4761,4761,2715000
4762,4762,630000
4763,4763,1076000
4764,4764,174000
4765,4765,3191000
4766,4766,602000
4767,4767,650000
4768,4768,5281000
4769,4769,1159000
4770,4770,1073000
4771,4771,585500
4772,4772,662000
4773,4773,1632000
4774,4774,111000
4775,4775,91000
4776,4776,3147000
4777,4777,294000
4778,4778,1836000
4779,4779,380000
4780,4780,112000
4781,4781,955000
4782,4782,65500
4783,4783,664000
4784,4784,694000
4785,4785,644000
4786,4786,1398000
4787,4787,4846000
4788,4788,294000
4789,4789,162000
4790,4790,472500
4791,4791,96000
4792,4792,1294000
4793,4793,1254500
4794,4794,932000
4795,4795,272000
4796,4796,2160000
4797,4797,18000
4798,4798,32000
4799,4799,2610000
4800,4800,3454000
4801,4801,858000
4802,4802,728500
4803,4803,62000
4804,4804,1366000
4805,4805,420000
4806,4806,1354000
4807,4807,667500
4808,4808,1390000
4809,4809,1086500
4810,4810,1207000
4811,4811,947000
4812,4812,2743500
4813,4813,494000
4814,4814,1892000
4815,4815,54000
4816,4816,198000
4817,4817,860000
4818,4818,448500
4819,4819,1230000
4820,4820,3250000
4821,4821,1300000
4822,4822,45000
4823,4823,1010000
4824,4824,1026000
4825,4825,380000
4826,4826,2019500
4827,4827,109500
4828,4828,1366000
4829,4829,2365000
4830,4830,1417000
4831,4831,3727000
4832,4832,19000
4833,4833,1720000
4834,4834,1113000
4835,4835,192000
4836,4836,1569500
4837,4837,663000
4838,4838,378000
4839,4839,349000
4840,4840,1130000
4841,4841,5720000
4842,4842,1656000
4843,4843,630000
4844,4844,1187500
4845,4845,321000
4846,4846,1476000
4847,4847,6170000
4848,4848,2115000
4849,4849,1427000
4850,4850,608000
4851,4851,936000
4852,4852,674000
4853,4853,19000
4854,4854,250000
4855,4855,328000
4856,4856,750000
4857,4857,3186000
4858,4858,922000
4859,4859,66000
4860,4860,564000
4861,4861,1510000
4862,4862,1177000
4863,4863,1560000
4864,4864,99000
4865,4865,1863000
4866,4866,326000
4867,4867,313500
4868,4868,86000
4869,4869,62000
4870,4870,841000
4871,4871,122000
4872,4872,2341000
4873,4873,313000
4874,4874,500000
4875,4875,1103500
4876,4876,54000
4877,4877,2049000
4878,4878,2594000
4879,4879,1335000
4880,4880,250000
4881,4881,1808000
4882,4882,104000
4883,4883,1040000
4884,4884,2844000
4885,4885,1309000
4886,4886,1896000
4887,4887,598000
4888,4888,1300000
4889,4889,520000
4890,4890,98000
4891,4891,115000
4892,4892,2276000
4893,4893,1098000
4894,4894,1166000
4895,4895,266500
4896,4896,2150000
4897,4897,1023000
4898,4898,642000
4899,4899,2145000
4900,4900,307000
4901,4901,1932000
4902,4902,1446000
4903,4903,1332000
4904,4904,2666000
4905,4905,66000
4906,4906,27000
4907,4907,144000
4908,4908,367500
4909,4909,1462500
4910,4910,170000
4911,4911,120000
4912,4912,2600000
4913,4913,18000
4914,4914,3442000
4915,4915,718000
4916,4916,787000
4917,4917,135000
4918,4918,2361000
4919,4919,1942000
4920,4920,4002500
4921,4921,44000
4922,4922,350000
4923,4923,3596000
4924,4924,2470000
4925,4925,736000
4926,4926,630000
4927,4927,1212000
4928,4928,1940000
4929,4929,19000
4930,4930,399000
4931,4931,1094000
4932,4932,1560000
4933,4933,1940000
4934,4934,5325000
4935,4935,898000
4936,4936,28500
4937,4937,240000
4938,4938,22000
4939,4939,1040000
4940,4940,1601000
4941,4941,152000
4942,4942,54000
4943,4943,1282000
4944,4944,4266000
4945,4945,62000
4946,4946,612500
4947,4947,845000
4948,4948,240000
4949,4949,2628500
4950,4950,750000
4951,4951,1420000
4952,4952,19000
4953,4953,2648500
4954,4954,2459000
4955,4955,1081500
4956,4956,3340000
4957,4957,850000
4958,4958,1250000
4959,4959,1818000
4960,4960,1140000
4961,4961,783000
4962,4962,2132500
4963,4963,299000
4964,4964,770000
4965,4965,2031000
4966,4966,1592000
4967,4967,462000
4968,4968,1005000
4969,4969,207000
4970,4970,315000
4971,4971,630000
4972,4972,1060000
4973,4973,294000
4974,4974,1121000
4975,4975,1399500
4976,4976,742500
4977,4977,1270000
4978,4978,2284500
4979,4979,1068500
4980,4980,1560000
4981,4981,550000
4982,4982,3090000
4983,4983,992000
4984,4984,1933500
4985,4985,844000
4986,4986,282000
4987,4987,201000
4988,4988,1345000
4989,4989,597500
4990,4990,912000
4991,4991,1364000
4992,4992,45000
4993,4993,1140000
4994,4994,1743000
4995,4995,2004000
4996,4996,644000
4997,4997,1230500
4998,4998,1854000
4999,4999,934000
5000,5000,373000
5001,5001,109000
5002,5002,542000
5003,5003,2762000
5004,5004,1233000
5005,5005,210000
5006,5006,2600000
5007,5007,2060000
5008,5008,135000
5009,5009,389500
5010,5010,3100000
5011,5011,54000
5012,5012,3018000
5013,5013,1505500
5014,5014,1282000
5015,5015,667000
5016,5016,976500
5017,5017,1993000
5018,5018,814000
5019,5019,834000
5020,5020,800000
5021,5021,773000
5022,5022,539000
5023,5023,899000
5024,5024,1174000
5025,5025,630500
5026,5026,210000
5027,5027,112000
5028,5028,1908000
5029,5029,2374000
5030,5030,2340000
5031,5031,1396000
5032,5032,672000
5033,5033,98000
5034,5034,937000
5035,5035,1785000
5036,5036,90000
5037,5037,2212000
5038,5038,1040000
5039,5039,1400000
5040,5040,1488000
5041,5041,616000
5042,5042,90000
5043,5043,2800000
5044,5044,60500
5045,5045,1259500
5046,5046,76000
5047,5047,135000
5048,5048,1155000
5049,5049,738000
5050,5050,135000
5051,5051,750000
5052,5052,2489000
5053,5053,869500
5054,5054,1185000
5055,5055,777000
5056,5056,2261000
5057,5057,9500
5058,5058,808000
5059,5059,90000
5060,5060,576000
5061,5061,1760000
5062,5062,4325000
5063,5063,571000
5064,5064,98000
5065,5065,1999000
5066,5066,482000
5067,5067,1378500
5068,5068,1140000
5069,5069,858000
5070,5070,3870000
5071,5071,420000
5072,5072,844000
5073,5073,599000
5074,5074,380000
5075,5075,60500
5076,5076,963000
5077,5077,1569500
5078,5078,1560000
5079,5079,90000
5080,5080,1918000
5081,5081,45000
5082,5082,1900000
5083,5083,1557500
5084,5084,22000
5085,5085,693500
5086,5086,680000
5087,5087,1116000
5088,5088,1086000
5089,5089,1886000
5090,5090,1611000
5091,5091,760000
5092,5092,206000
5093,5093,2437000
5094,5094,711000
5095,5095,144500
5096,5096,1490000
5097,5097,3814000
5098,5098,1982000
5099,5099,967000
5100,5100,696000
5101,5101,1420000
5102,5102,3429000
5103,5103,153500
5104,5104,389000
5105,5105,2974000
5106,5106,871000
5107,5107,2060000
5108,5108,1341000
5109,5109,649500
5110,5110,2140000
5111,5111,195000
5112,5112,2146000
5113,5113,904000
5114,5114,1836000
5115,5115,90000
5116,5116,1240000
5117,5117,3964000
5118,5118,1408000
5119,5119,2044000
5120,5120,1253500
5121,5121,802000
5122,5122,77000
5123,5123,404000
5124,5124,2014000
5125,5125,429500
5126,5126,3621000
5127,5127,196000
5128,5128,1300000
5129,5129,1534000
5130,5130,64000
5131,5131,44000
5132,5132,269000
5133,5133,2254000
5134,5134,3440500
5135,5135,1561000
5136,5136,3380000
5137,5137,2809000
5138,5138,90000
5139,5139,1714000
5140,5140,1508000
5141,5141,1314000
5142,5142,2332000
5143,5143,2198000
5144,5144,2636000
5145,5145,381500
5146,5146,591000
5147,5147,2172000
5148,5148,4554000
5149,5149,198000
5150,5150,659500
5151,5151,788500
5152,5152,702000
5153,5153,750000
5154,5154,1793000
5155,5155,4098000
5156,5156,1203500
5157,5157,1804000
5158,5158,3806000
5159,5159,420000
5160,5160,90000
5161,5161,2734000
5162,5162,1014000
5163,5163,1685000
5164,5164,750000
5165,5165,534500
5166,5166,1520000
5167,5167,1650500
5168,5168,44000
5169,5169,644500
5170,5170,1508000
5171,5171,1851000
5172,5172,1038500
5173,5173,1498000
5174,5174,407000
5175,5175,1152000
5176,5176,1460000
5177,5177,1270000
5178,5178,1445000
5179,5179,681000
5180,5180,1375500
5181,5181,228000
5182,5182,2234000
5183,5183,2074500
5184,5184,1442000
5185,5185,342000
5186,5186,865000
5187,5187,28500
5188,5188,434000
5189,5189,554000
5190,5190,696000
5191,5191,608000
5192,5192,81000
5193,5193,2773000
5194,5194,114000
5195,5195,848000
5196,5196,1108000
5197,5197,1589000
5198,5198,616000
5199,5199,518000
5200,5200,1814000
5201,5201,483000
5202,5202,90000
5203,5203,90000
5204,5204,1172000
5205,5205,44000
5206,5206,2440000
5207,5207,32000
5208,5208,1140000
5209,5209,250000
5210,5210,292000
5211,5211,18000
5212,5212,162000
5213,5213,1998000
5214,5214,1770000
5215,5215,804500
5216,5216,19000
5217,5217,2690000
5218,5218,1958500
5219,5219,2713000
5220,5220,337500
5221,5221,2082000
5222,5222,4302000
5223,5223,9500
5224,5224,2127500
5225,5225,1363000
5226,5226,128000
5227,5227,1565000
5228,5228,28500
5229,5229,769500
5230,5230,3319500
5231,5231,650000
5232,5232,294000
5233,5233,285500
5234,5234,2111000
5235,5235,861000
5236,5236,442000
5237,5237,96000
5238,5238,2434000
5239,5239,2487000
5240,5240,135000
5241,5241,2100000
5242,5242,108000
5243,5243,3335000
5244,5244,760000
5245,5245,98000
5246,5246,247000
5247,5247,405000
5248,5248,28500
5249,5249,2856000
5250,5250,1389000
5251,5251,63000
5252,5252,1848000
5253,5253,1260000
5254,5254,954000
5255,5255,1199000
5256,5256,2601000
5257,5257,564000
5258,5258,116000
5259,5259,2646000
5260,5260,637000
5261,5261,170000
5262,5262,2036000
5263,5263,1464000
5264,5264,554000
5265,5265,1996000
5266,5266,1503000
5267,5267,2486000
5268,5268,1469000
5269,5269,2043000
5270,5270,2429500
5271,5271,545500
5272,5272,2600000
5273,5273,1950000
5274,5274,913000
5275,5275,210000
5276,5276,944000
5277,5277,250000
5278,5278,210000
5279,5279,27000
5280,5280,434000
5281,5281,650000
5282,5282,950000
5283,5283,1478000
5284,5284,161000
5285,5285,348000
5286,5286,98000
5287,5287,3058500
5288,5288,1206000
5289,5289,520000
5290,5290,308000
5291,5291,434000
5292,5292,752000
5293,5293,1982000
5294,5294,1950000
5295,5295,1708500
5296,5296,3577000
5297,5297,1417000
5298,5298,456000
5299,5299,189000
5300,5300,1522000
5301,5301,1318500
5302,5302,1040000
5303,5303,2078000
5304,5304,2617000
5305,5305,98000
5306,5306,584000
5307,5307,3471000
5308,5308,90000
5309,5309,1441000
5310,5310,1560000
5311,5311,3100000
5312,5312,830500
5313,5313,675000
5314,5314,2150000
5315,5315,1994000
5316,5316,820500
5317,5317,679000
5318,5318,9500
5319,5319,814000
5320,5320,1408500
5321,5321,544000
5322,5322,294000
5323,5323,167000
5324,5324,135000
5325,5325,1579000
5326,5326,3112000
5327,5327,2366000
5328,5328,2456000
5329,5329,125000
5330,5330,1300000
5331,5331,1236000
5332,5332,1530000
5333,5333,241000
5334,5334,1514000
5335,5335,399500
5336,5336,1472500
5337,5337,2289000
5338,5338,1154000
5339,5339,1318000
5340,5340,1637000
5341,5341,740500
5342,5342,100000
5343,5343,179000
5344,5344,420000
5345,5345,610000
5346,5346,1466000
5347,5347,1171000
5348,5348,19000
5349,5349,141000
5350,5350,1391000
5351,5351,2633500
5352,5352,1081500
5353,5353,778500
5354,5354,858000
5355,5355,500000
5356,5356,135000
5357,5357,1290000
5358,5358,1046000
5359,5359,480500
5360,5360,94500
5361,5361,895000
5362,5362,27000
5363,5363,2837000
5364,5364,1838500
5365,5365,2895000
5366,5366,154000
5367,5367,2464000
5368,5368,410000
5369,5369,83000
5370,5370,1392000
5371,5371,1885000
5372,5372,84000
5373,5373,1616000
5374,5374,118500
5375,5375,3460000
5376,5376,1331000
5377,5377,2599000
5378,5378,782000
5379,5379,196000
5380,5380,1380000
5381,5381,667000
5382,5382,630000
5383,5383,635000
5384,5384,241000
5385,5385,27000
5386,5386,141000
5387,5387,2056000
5388,5388,425000
5389,5389,1274000
5390,5390,2256000
5391,5391,1229000
5392,5392,1129500
5393,5393,296000
5394,5394,1130000
5395,5395,240000
5396,5396,2322000
5397,5397,1972000
5398,5398,2299000
5399,5399,2513000
5400,5400,920000
5401,5401,420000
5402,5402,420000
5403,5403,788500
5404,5404,728000
5405,5405,3592000
5406,5406,101500
5407,5407,1396000
5408,5408,2030000
5409,5409,1399000
5410,5410,325500
5411,5411,2478000
5412,5412,556500
5413,5413,19000
5414,5414,196000
5415,5415,1221000
5416,5416,1560000
5417,5417,1930000
5418,5418,27000
5419,5419,2782500
5420,5420,2698500
5421,5421,214000
5422,5422,2404000
5423,5423,180000
5424,5424,2972000
5425,5425,126500
5426,5426,196000
5427,5427,748000
5428,5428,682000
5429,5429,250000
5430,5430,2616500
5431,5431,152000
5432,5432,1680000
5433,5433,1560000
5434,5434,4326000
5435,5435,196000
5436,5436,1145000
5437,5437,18000
5438,5438,2906000
5439,5439,2740000
5440,5440,1560000
5441,5441,1952000
5442,5442,2621500
5443,5443,720000
5444,5444,650000
5445,5445,182500
5446,5446,552500
5447,5447,805500
5448,5448,1980000
5449,5449,2195000
5450,5450,2362500
5451,5451,5120000
5452,5452,746000
5453,5453,64000
5454,5454,54000
5455,5455,196000
5456,5456,38000
5457,5457,194500
5458,5458,528500
5459,5459,81000
5460,5460,294000
5461,5461,1334000
5462,5462,55000
5463,5463,217000
5464,5464,649000
5465,5465,27000
5466,5466,1641500
5467,5467,694000
5468,5468,1268000
5469,5469,1476000
5470,5470,19000
5471,5471,32000
5472,5472,4694000
5473,5473,239500
5474,5474,380000
5475,5475,36500
5476,5476,1385000
5477,5477,760000
5478,5478,174000
5479,5479,1656000
5480,5480,2700000
5481,5481,3781000
5482,5482,1059000
5483,5483,73000
5484,5484,444000
5485,5485,1950000
5486,5486,118500
5487,5487,294000
5488,5488,4383000
5489,5489,546000
5490,5490,486000
5491,5491,2936000
5492,5492,375000
5493,5493,547000
5494,5494,1560000
5495,5495,2544500
5496,5496,1194000
5497,5497,658500
5498,5498,1460000
5499,5499,2730000
5500,5500,19000
5501,5501,1152000
5502,5502,936000
5503,5503,294000
5504,5504,2133500
5505,5505,117000
5506,5506,210000
5507,5507,1528500
5508,5508,3046000
5509,5509,822000
5510,5510,760000
5511,5511,250000
5512,5512,1930000
5513,5513,2339000
5514,5514,27000
5515,5515,848000
5516,5516,2846000
5517,5517,557000
5518,5518,924000
5519,5519,447000
5520,5520,696000
5521,5521,3858000
5522,5522,45000
5523,5523,2812000
5524,5524,1291000
5525,5525,640000
5526,5526,1361000
5527,5527,82000
5528,5528,2646000
5529,5529,1224000
5530,5530,1412000
5531,5531,1244500
5532,5532,1976000
5533,5533,1510000
5534,5534,2095000
5535,5535,775000
5536,5536,474000
5537,5537,115000
5538,5538,1040000
5539,5539,2712000
5540,5540,98000
5541,5541,472500
5542,5542,650000
5543,5543,892000
5544,5544,2392000
5545,5545,2048000
5546,5546,1082500
5547,5547,36000
5548,5548,1044000
5549,5549,2430000
5550,5550,254000
5551,5551,992000
5552,5552,1215500
5553,5553,45000
5554,5554,1898000
5555,5555,102000
5556,5556,120000
5557,5557,64000
5558,5558,223000
5559,5559,2004000
5560,5560,1587000
5561,5561,630000
5562,5562,877000
5563,5563,358000
5564,5564,4906000
5565,5565,290000
5566,5566,2611000
5567,5567,27000
5568,5568,5230000
5569,5569,2636000
5570,5570,98000
5571,5571,498000
5572,5572,44000
5573,5573,81000
5574,5574,734500
5575,5575,1950000
5576,5576,2280000
5577,5577,2224000
5578,5578,2592000
5579,5579,19000
5580,5580,1995000
5581,5581,2050000
5582,5582,116000
5583,5583,763500
5584,5584,96000
5585,5585,1314000
5586,5586,3054500
5587,5587,1682000
5588,5588,684000
5589,5589,210000
5590,5590,2793000
5591,5591,1756000
5592,5592,520000
5593,5593,86000
5594,5594,1266500
5595,5595,1579000
5596,5596,135000
5597,5597,66000
5598,5598,1814000
5599,5599,1582000
5600,5600,100000
5601,5601,566000
5602,5602,1380000
5603,5603,461000
5604,5604,2519000
5605,5605,1496000
5606,5606,1024000
5607,5607,845500
5608,5608,728000
5609,5609,45000
5610,5610,460000
5611,5611,272000
5612,5612,608000
5613,5613,1582000
5614,5614,9500
5615,5615,77000
5616,5616,128500
5617,5617,135000
5618,5618,345000
5619,5619,1336000
5620,5620,1372500
5621,5621,615000
5622,5622,1400000
5623,5623,98000
5624,5624,1560000
5625,5625,557000
5626,5626,2368000
5627,5627,73000
5628,5628,1596000
5629,5629,1474000
5630,5630,545000
5631,5631,710000
5632,5632,100000
5633,5633,826000
5634,5634,618500
5635,5635,684000
5636,5636,1305000
5637,5637,380000
5638,5638,90000
5639,5639,3028000
5640,5640,1575000
5641,5641,153000
5642,5642,3900000
5643,5643,518000
5644,5644,85000
5645,5645,3510000
5646,5646,1040000
5647,5647,275000
5648,5648,953000
5649,5649,135000
5650,5650,442000
5651,5651,235500
5652,5652,1797000
5653,5653,912000
5654,5654,3956000
5655,5655,294000
5656,5656,601000
5657,5657,806500
5658,5658,3051000
5659,5659,769500
5660,5660,63500
5661,5661,250000
5662,5662,2239000
5663,5663,1127000
5664,5664,64000
5665,5665,291000
5666,5666,45000
5667,5667,2671000
5668,5668,1966000
5669,5669,4150000
5670,5670,840000
5671,5671,3490000
5672,5672,54000
5673,5673,860000
5674,5674,86000
5675,5675,32000
5676,5676,351500
5677,5677,1154500
5678,5678,46000
5679,5679,259500
5680,5680,2046000
5681,5681,1300000
5682,5682,44000
5683,5683,267000
5684,5684,1033000
5685,5685,948000
5686,5686,671000
5687,5687,18000
5688,5688,2238500
5689,5689,3698000
5690,5690,750000
5691,5691,1040000
5692,5692,54000
5693,5693,138000
5694,5694,1950000
5695,5695,214000
5696,5696,1060000
5697,5697,40000
5698,5698,2402000
5699,5699,500000
5700,5700,456000
5701,5701,245000
5702,5702,286000
5703,5703,1535000
5704,5704,196000
5705,5705,733000
5706,5706,298000
5707,5707,27000
5708,5708,66000
5709,5709,716000
5710,5710,1531000
5711,5711,697500
5712,5712,1010000
5713,5713,600000
5714,5714,41000
5715,5715,2022000
5716,5716,232500
5717,5717,1846000
5718,5718,1285000
5719,5719,1417000
5720,5720,159000
5721,5721,18000
5722,5722,250000
5723,5723,1094000
5724,5724,1015000
5725,5725,1498000
5726,5726,731000
5727,5727,96000
5728,5728,510000
5729,5729,1190500
5730,5730,760000
5731,5731,1734500
5732,5732,4940000
5733,5733,920000
5734,5734,380000
5735,5735,398000
5736,5736,649500
5737,5737,975000
5738,5738,3403000
5739,5739,509500
5740,5740,1121000
5741,5741,321000
5742,5742,518000
5743,5743,166000
5744,5744,66000
5745,5745,98000
5746,5746,890000
5747,5747,1532000
5748,5748,355500
5749,5749,559000
5750,5750,58000
5751,5751,274000
5752,5752,574000
5753,5753,635000
5754,5754,140000
5755,5755,1865500
5756,5756,672000
5757,5757,2352000
5758,5758,222000
5759,5759,3877000
5760,5760,557000
5761,5761,339500
5762,5762,130000
5763,5763,1846000
5764,5764,1986000
5765,5765,1713500
5766,5766,71000
5767,5767,140000
5768,5768,630000
5769,5769,696000
5770,5770,4440000
5771,5771,36000
5772,5772,44000
5773,5773,1644000
5774,5774,1503000
5775,5775,1288500
5776,5776,135000
5777,5777,831000
5778,5778,1766500
5779,5779,957000
5780,5780,243500
5781,5781,1272000
5782,5782,196000
5783,5783,22000
5784,5784,1259500
5785,5785,1488000
5786,5786,742000
5787,5787,28500
5788,5788,1203000
5789,5789,684000
5790,5790,189500
5791,5791,404000
5792,5792,2342000
5793,5793,1140000
5794,5794,1188000
5795,5795,733000
5796,5796,2244000
5797,5797,2190000
5798,5798,3674500
5799,5799,1905500
5800,5800,716000
5801,5801,62000
5802,5802,739000
5803,5803,1040000
5804,5804,2572000
5805,5805,1296000
5806,5806,2414000
5807,5807,887000
5808,5808,2754000
5809,5809,340000
5810,5810,993000
5811,5811,1876500
5812,5812,90000
5813,5813,863000
5814,5814,380000
5815,5815,1641000
5816,5816,3166000
5817,5817,1453000
5818,5818,723000
5819,5819,748000
5820,5820,1147500
5821,5821,3595000
5822,5822,841000
5823,5823,1096000
5824,5824,630000
5825,5825,2504000
5826,5826,420000
5827,5827,684000
5828,5828,19000
5829,5829,2852000
5830,5830,1139000
5831,5831,3686000
5832,5832,1710000
5833,5833,429000
5834,5834,3510000
5835,5835,650000
5836,5836,207500
5837,5837,691500
5838,5838,466500
5839,5839,99500
5840,5840,1307000
5841,5841,785000
5842,5842,2470000
5843,5843,2298000
5844,5844,96000
5845,5845,9500
5846,5846,100000
5847,5847,888500
5848,5848,1635000
5849,5849,1418000
5850,5850,3308000
5851,5851,556000
5852,5852,878000
5853,5853,1529000
5854,5854,753000
5855,5855,873000
5856,5856,500000
5857,5857,1950000
5858,5858,2132500
5859,5859,1950000
5860,5860,45000
5861,5861,563000
5862,5862,1121000
5863,5863,496500
5864,5864,294000
5865,5865,1533000
5866,5866,1452000
5867,5867,90000
5868,5868,155500
5869,5869,2330000
5870,5870,1759000
5871,5871,135000
5872,5872,2177000
5873,5873,27000
5874,5874,462500
5875,5875,1070000
5876,5876,542000
5877,5877,3474000
5878,5878,949000
5879,5879,98000
5880,5880,3144000
5881,5881,842500
5882,5882,3531000
5883,5883,574000
5884,5884,1040000
5885,5885,1350000
5886,5886,884000
5887,5887,90000
5888,5888,4006000
5889,5889,1764000
5890,5890,964000
5891,5891,210000
5892,5892,1250000
5893,5893,135000
5894,5894,122000
5895,5895,1085000
5896,5896,1042000
5897,5897,1950000
5898,5898,1190000
5899,5899,135000
5900,5900,826000
5901,5901,2450000
5902,5902,153500
5903,5903,871000
5904,5904,904000
5905,5905,135000
5906,5906,32000
5907,5907,630000
5908,5908,1986000
5909,5909,96000
5910,5910,938000
5911,5911,135500
5912,5912,65000
5913,5913,93000
5914,5914,1993500
5915,5915,210500
5916,5916,1121000
5917,5917,1140000
5918,5918,2449500
5919,5919,115000
5920,5920,134500
5921,5921,1774000
5922,5922,2030000
5923,5923,1046000
5924,5924,2710000
5925,5925,199000
5926,5926,18000
5927,5927,99000
5928,5928,387500
5929,5929,1845500
5930,5930,200000
5931,5931,32000
5932,5932,255000
5933,5933,805000
5934,5934,1683000
5935,5935,3120000
5936,5936,1118000
5937,5937,1030000
5938,5938,36500
5939,5939,663000
5940,5940,1248000
5941,5941,1401000
5942,5942,1985000
5943,5943,596000
5944,5944,2419500
5945,5945,1054000
5946,5946,2035000
5947,5947,895500
5948,5948,895000
5949,5949,1424000
5950,5950,164500
5951,5951,796000
5952,5952,616000
5953,5953,325000
5954,5954,1177000
5955,5955,520000
5956,5956,250000
5957,5957,1418500
5958,5958,1904000
5959,5959,879000
5960,5960,1059000
5961,5961,1748000
5962,5962,3405500
5963,5963,2684000
5964,5964,54000
5965,5965,1750000
5966,5966,90000
5967,5967,1770000
5968,5968,473000
5969,5969,125000
5970,5970,2159000
5971,5971,1573000
5972,5972,1560000
5973,5973,313500
5974,5974,128000
5975,5975,1827000
5976,5976,1014500
5977,5977,1132000
5978,5978,329000
5979,5979,1554000
5980,5980,2480000
5981,5981,1969000
5982,5982,205500
5983,5983,630000
5984,5984,740000
5985,5985,32000
5986,5986,156500
5987,5987,1950000
5988,5988,130000
5989,5989,1614000
5990,5990,1988000
5991,5991,1630000
5992,5992,2440000
5993,5993,1614000
5994,5994,658500
5995,5995,420000
5996,5996,3832500
5997,5997,3090000
5998,5998,1280000
5999,5999,361000
6000,6000,1010000
6001,6001,1341000
6002,6002,1276500
6003,6003,90000
6004,6004,358000
6005,6005,2102500
6006,6006,1717000
6007,6007,536000
6008,6008,44000
6009,6009,1456000
6010,6010,410000
6011,6011,1950000
6012,6012,1243000
6013,6013,787000
6014,6014,828000
6015,6015,1172000
6016,6016,638000
6017,6017,90000
6018,6018,96000
6019,6019,1075000
6020,6020,3086500
6021,6021,630000
6022,6022,1140000
6023,6023,2109000
6024,6024,547500
6025,6025,887000
6026,6026,380000
6027,6027,764000
6028,6028,1040000
6029,6029,99000
6030,6030,171000
6031,6031,2031000
6032,6032,1298000
6033,6033,1802000
6034,6034,1040000
6035,6035,1374000
6036,6036,54000
6037,6037,288500
6038,6038,176000
6039,6039,2244000
6040,6040,800000
6041,6041,117000
6042,6042,461000
6043,6043,152000
6044,6044,250000
6045,6045,782000
6046,6046,142000
6047,6047,2504000
6048,6048,2006000
6049,6049,130000
6050,6050,576000
6051,6051,1385500
6052,6052,1717000
6053,6053,3773500
6054,6054,3426000
6055,6055,64000
6056,6056,250000
6057,6057,196000
6058,6058,2990000
6059,6059,636000
6060,6060,740000
6061,6061,225000
6062,6062,196000
6063,6063,202000
6064,6064,54000
6065,6065,698000
6066,6066,1230000
6067,6067,58000
6068,6068,779000
6069,6069,286000
6070,6070,88000
6071,6071,970000
6072,6072,1180000
6073,6073,412000
6074,6074,319000
6075,6075,2648000
6076,6076,1818000
6077,6077,1740000
6078,6078,1635000
6079,6079,1300000
6080,6080,952000
6081,6081,726000
6082,6082,964000
6083,6083,250000
6084,6084,1695000
6085,6085,91500
6086,6086,1696000
6087,6087,1062000
6088,6088,824000
6089,6089,1170000
6090,6090,179000
6091,6091,2853000
6092,6092,123000
6093,6093,2070500
6094,6094,1420000
6095,6095,300000
6096,6096,1899500
6097,6097,1000000
6098,6098,2112000
6099,6099,912500
6100,6100,234000
6101,6101,1736000
6102,6102,3426000
6103,6103,935000
6104,6104,501500
6105,6105,1480000
6106,6106,19000
6107,6107,283000
6108,6108,90000
6109,6109,1009000
6110,6110,2700000
6111,6111,286500
6112,6112,385000
6113,6113,1054000
6114,6114,210000
6115,6115,500000
6116,6116,2104000
6117,6117,152000
6118,6118,1557000
6119,6119,2210000
6120,6120,1344000
6121,6121,146500
