id_facturaDET,id_facturaENC,id_producto,cantidad,precio_unitario
15315,5122,9,1,45000
15316,5123,8,2,32000
15317,5123,11,1,250000
15318,5123,9,2,45000
15319,5124,12,2,210000
15320,5124,2,1,650000
15321,5124,11,1,250000
15322,5124,8,2,32000
15323,5124,12,3,210000
15324,5125,4,1,9500
15325,5125,12,2,210000
15326,5126,4,2,9500
15327,5126,10,3,380000
15328,5126,10,3,380000
15329,5126,6,1,22000
15330,5126,2,2,650000
15331,5127,3,2,98000
15332,5128,2,2,650000
15333,5129,9,3,45000
15334,5129,11,3,250000
15335,5129,4,2,9500
15336,5129,12,3,210000
15337,5130,8,2,32000
15338,5131,6,1,22000
15339,5131,6,1,22000
15340,5132,4,2,9500
15341,5132,11,1,250000
15342,5133,12,3,210000
15343,5133,8,2,32000
15344,5133,1,3,520000
15345,5134,1,2,520000
15346,5134,8,1,32000
15347,5134,2,2,650000
15348,5134,1,2,520000
15349,5134,4,3,9500
15350,5135,10,2,380000
15351,5135,7,3,27000
15352,5135,12,3,210000
15353,5135,9,2,45000
15354,5136,1,1,520000
15355,5136,10,3,380000
15356,5136,2,2,650000
15357,5136,12,2,210000
15358,5137,7,1,27000
15359,5137,2,2,650000
15360,5137,1,2,520000
15361,5137,12,2,210000
15362,5137,6,1,22000
15363,5138,5,2,18000
15364,5138,7,1,27000
15365,5138,7,1,27000
15366,5139,11,1,250000
15367,5139,11,3,250000
15368,5139,3,2,98000
15369,5139,11,2,250000
15370,5139,5,1,18000
15371,5140,10,3,380000
15372,5140,8,2,32000
15373,5140,7,1,27000
15374,5140,7,1,27000
15375,5140,11,1,250000
15376,5141,3,3,98000
15377,5141,1,1,520000
15378,5141,11,2,250000
15379,5142,1,3,520000
15380,5142,11,3,250000
15381,5142,6,1,22000
15382,5143,2,2,650000
15383,5143,10,2,380000
15384,5143,6,3,22000
15385,5143,9,1,45000
15386,5143,7,1,27000
15387,5144,4,2,9500
15388,5144,2,2,650000
15389,5144,7,3,27000
15390,5144,3,2,98000
15391,5144,1,2,520000
15392,5145,4,1,9500
15393,5145,12,1,210000
15394,5145,9,3,45000
15395,5145,7,1,27000
15396,5146,7,1,27000
15397,5146,8,2,32000
15398,5146,11,2,250000
15399,5147,7,2,27000
15400,5147,11,3,250000
15401,5147,1,1,520000
15402,5147,3,1,98000
15403,5147,11,3,250000
15404,5148,1,2,520000
15405,5148,11,3,250000
15406,5148,2,3,650000
15407,5148,11,3,250000
15408,5148,8,2,32000
15409,5149,8,3,32000
15410,5149,6,2,22000
15411,5149,5,2,18000
15412,5149,6,1,22000
15413,5150,4,1,9500
15414,5150,2,1,650000
15415,5151,4,3,9500
15416,5151,10,2,380000
15417,5152,5,2,18000
15418,5152,5,1,18000
15419,5152,5,1,18000
15420,5152,12,3,210000
15421,5153,11,3,250000
15422,5154,3,1,98000
15423,5154,7,2,27000
15424,5154,7,3,27000
15425,5154,1,3,520000
15426,5155,3,2,98000
15427,5155,3,1,98000
15428,5155,1,3,520000
15429,5155,2,3,650000
15430,5155,3,3,98000
15431,5156,11,3,250000
15432,5156,10,1,380000
15433,5156,8,2,32000
15434,5156,4,1,9500
15435,5157,1,2,520000
15436,5157,6,1,22000
15437,5157,9,2,45000
15438,5157,6,1,22000
15439,5157,12,3,210000
15440,5158,2,3,650000
15441,5158,6,3,22000
15442,5158,10,1,380000
15443,5158,10,2,380000
15444,5158,2,1,650000
15445,5159,12,2,210000
15446,5160,9,2,45000
15447,5161,12,3,210000
15448,5161,9,3,45000
15449,5161,2,3,650000
15450,5161,4,2,9500
15451,5162,10,2,380000
15452,5162,6,2,22000
15453,5162,12,1,210000
15454,5163,1,3,520000
15455,5163,7,3,27000
15456,5163,6,2,22000
15457,5164,11,3,250000
15458,5165,12,2,210000
15459,5165,5,3,18000
15460,5165,4,3,9500
15461,5165,8,1,32000
15462,5166,10,1,380000
15463,5166,10,1,380000
15464,5166,10,2,380000
15465,5167,1,3,520000
15466,5167,5,2,18000
15467,5167,4,1,9500
15468,5167,9,1,45000
15469,5168,6,2,22000
15470,5169,9,1,45000
15471,5169,11,2,250000
15472,5169,9,2,45000
15473,5169,4,1,9500
15474,5170,6,3,22000
15475,5170,6,1,22000
15476,5170,10,1,380000
15477,5170,1,2,520000
15478,5171,12,3,210000
15479,5171,8,1,32000
15480,5171,12,2,210000
15481,5171,11,3,250000
15482,5171,4,2,9500
15483,5172,12,3,210000
15484,5172,4,3,9500
15485,5172,10,1,380000
15486,5173,2,1,650000
15487,5173,3,3,98000
15488,5173,7,2,27000
15489,5173,11,2,250000
15490,5174,7,1,27000
15491,5174,10,1,380000
15492,5175,10,2,380000
15493,5175,6,3,22000
15494,5175,8,1,32000
15495,5175,3,3,98000
15496,5176,1,2,520000
15497,5176,12,2,210000
15498,5177,11,3,250000
15499,5177,1,1,520000
15500,5178,6,1,22000
15501,5178,3,3,98000
15502,5178,9,1,45000
15503,5178,1,2,520000
15504,5178,6,2,22000
15505,5179,8,2,32000
15506,5179,11,2,250000
15507,5179,7,1,27000
15508,5179,9,2,45000
15509,5180,3,2,98000
15510,5180,11,3,250000
15511,5180,4,1,9500
15512,5180,12,2,210000
15513,5181,12,1,210000
15514,5181,5,1,18000
15515,5182,10,1,380000
15516,5182,1,3,520000
15517,5182,3,1,98000
15518,5182,3,2,98000
15519,5183,2,3,650000
15520,5183,4,3,9500
15521,5183,8,3,32000
15522,5184,6,2,22000
15523,5184,2,2,650000
15524,5184,3,1,98000
15525,5185,7,3,27000
15526,5185,7,3,27000
15527,5185,9,2,45000
15528,5185,9,2,45000
15529,5186,8,3,32000
15530,5186,4,2,9500
15531,5186,11,3,250000
15532,5187,4,3,9500
15533,5188,3,3,98000
15534,5188,6,1,22000
15535,5188,8,2,32000
15536,5188,5,3,18000
15537,5189,6,1,22000
15538,5189,6,3,22000
15539,5189,12,2,210000
15540,5189,4,2,9500
15541,5189,7,1,27000
15542,5190,11,2,250000
15543,5190,3,2,98000
15544,5191,5,1,18000
15545,5191,9,1,45000
15546,5191,9,1,45000
15547,5191,11,2,250000
15548,5192,7,3,27000
15549,5193,10,2,380000
15550,5193,6,2,22000
15551,5193,4,2,9500
15552,5193,2,3,650000
15553,5194,5,1,18000
15554,5194,8,3,32000
15555,5195,11,2,250000
15556,5195,6,2,22000
15557,5195,11,1,250000
15558,5195,7,2,27000
15559,5196,10,1,380000
15560,5196,12,3,210000
15561,5196,3,1,98000
15562,5197,5,3,18000
15563,5197,6,3,22000
15564,5197,3,3,98000
15565,5197,1,2,520000
15566,5197,9,3,45000
15567,5198,3,2,98000
15568,5198,12,2,210000
15569,5199,12,2,210000
15570,5199,3,1,98000
15571,5200,3,3,98000
15572,5200,10,1,380000
15573,5200,10,3,380000
15574,5201,9,1,45000
15575,5201,3,3,98000
15576,5201,9,2,45000
15577,5201,7,2,27000
15578,5202,9,2,45000
15579,5203,9,2,45000
15580,5204,8,1,32000
15581,5204,10,3,380000
15582,5205,6,2,22000
15583,5206,10,3,380000
15584,5206,2,2,650000
15585,5207,8,1,32000
15586,5208,10,3,380000
15587,5209,11,1,250000
15588,5210,8,3,32000
15589,5210,3,1,98000
15590,5210,3,1,98000
15591,5211,5,1,18000
15592,5212,3,1,98000
15593,5212,8,2,32000
15594,5213,12,2,210000
15595,5213,5,1,18000
15596,5213,1,3,520000
15597,5214,1,3,520000
15598,5214,12,1,210000
15599,5215,9,1,45000
15600,5215,5,2,18000
15601,5215,3,3,98000
15602,5215,12,2,210000
15603,5215,4,1,9500
15604,5216,4,2,9500
15605,5217,6,3,22000
15606,5217,1,2,520000
15607,5217,1,2,520000
15608,5217,11,2,250000
15609,5217,6,2,22000
15610,5218,2,2,650000
15611,5218,12,3,210000
15612,5218,4,1,9500
15613,5218,4,2,9500
15614,5219,1,2,520000
15615,5219,8,1,32000
15616,5219,1,3,520000
15617,5219,7,3,27000
15618,5220,8,1,32000
15619,5220,4,3,9500
15620,5220,7,3,27000
15621,5220,3,2,98000
15622,5221,11,3,250000
15623,5221,2,2,650000
15624,5221,8,1,32000
15625,5222,8,1,32000
15626,5222,10,3,380000
15627,5222,10,2,380000
15628,5222,12,2,210000
15629,5222,2,3,650000
15630,5223,4,1,9500
15631,5224,5,2,18000
15632,5224,4,1,9500
15633,5224,11,2,250000
15634,5224,1,3,520000
15635,5224,6,1,22000
15636,5225,7,3,27000
15637,5225,6,2,22000
15638,5225,10,3,380000
15639,5225,3,1,98000
15640,5226,8,3,32000
15641,5226,8,1,32000
15642,5227,10,2,380000
15643,5227,10,2,380000
15644,5227,9,1,45000
15645,5228,4,3,9500
15646,5229,10,2,380000
15647,5229,4,1,9500
15648,5230,2,3,650000
15649,5230,4,3,9500
15650,5230,7,3,27000
15651,5230,11,2,250000
15652,5230,10,2,380000
15653,5231,2,1,650000
15654,5232,3,3,98000
15655,5233,8,3,32000
15656,5233,9,2,45000
15657,5233,4,1,9500
15658,5233,9,2,45000
15659,5234,7,3,27000
15660,5234,1,1,520000
15661,5234,10,2,380000
15662,5234,11,3,250000
15663,5235,12,3,210000
15664,5235,8,2,32000
15665,5235,9,3,45000
15666,5235,8,1,32000
15667,5236,5,1,18000
15668,5236,10,1,380000
15669,5236,6,2,22000
15670,5237,8,2,32000
15671,5237,8,1,32000
15672,5238,11,1,250000
15673,5238,11,3,250000
15674,5238,10,3,380000
15675,5238,3,3,98000
15676,5239,7,3,27000
15677,5239,12,3,210000
15678,5239,1,3,520000
15679,5239,7,3,27000
15680,5239,9,3,45000
15681,5240,9,3,45000
15682,5241,10,3,380000
15683,5241,12,1,210000
15684,5241,11,3,250000
15685,5242,5,1,18000
15686,5242,9,2,45000
15687,5243,12,1,210000
15688,5243,9,3,45000
15689,5243,2,3,650000
15690,5243,1,2,520000
15691,5244,11,2,250000
15692,5244,8,2,32000
15693,5244,3,2,98000
15694,5245,3,1,98000
15695,5246,8,1,32000
15696,5246,3,2,98000
15697,5246,4,2,9500
15698,5247,4,1,9500
15699,5247,4,3,9500
15700,5247,5,3,18000
15701,5247,4,2,9500
15702,5247,3,3,98000
15703,5248,4,3,9500
15704,5249,2,3,650000
15705,5249,6,3,22000
15706,5249,5,2,18000
15707,5249,6,2,22000
15708,5249,10,2,380000
15709,5250,2,2,650000
15710,5250,6,2,22000
15711,5250,5,1,18000
15712,5250,7,1,27000
15713,5251,4,2,9500
15714,5251,6,2,22000
15715,5252,12,3,210000
15716,5252,3,2,98000
15717,5252,11,2,250000
15718,5252,11,2,250000
15719,5252,6,1,22000
15720,5253,6,1,22000
15721,5253,6,3,22000
15722,5253,1,1,520000
15723,5253,6,1,22000
15724,5253,12,3,210000
15725,5254,3,2,98000
15726,5254,3,3,98000
15727,5254,6,2,22000
15728,5254,12,1,210000
15729,5254,12,1,210000
15730,5255,7,1,27000
15731,5255,8,1,32000
15732,5255,3,2,98000
15733,5255,2,1,650000
15734,5255,3,3,98000
15735,5256,8,1,32000
15736,5256,4,2,9500
15737,5256,2,1,650000
15738,5256,10,2,380000
15739,5256,10,3,380000
15740,5257,1,1,520000
15741,5257,6,2,22000
15742,5258,3,1,98000
15743,5258,5,1,18000
15744,5259,3,2,98000
15745,5259,2,3,650000
15746,5259,11,2,250000
15747,5260,1,1,520000
15748,5260,9,2,45000
15749,5260,7,1,27000
15750,5261,5,1,18000
15751,5261,3,1,98000
15752,5261,7,2,27000
15753,5262,5,3,18000
15754,5262,2,1,650000
15755,5262,2,2,650000
15756,5262,8,1,32000
15757,5263,5,3,18000
15758,5263,2,1,650000
15759,5263,10,2,380000
15760,5264,5,2,18000
15761,5264,3,1,98000
15762,5264,12,2,210000
15763,5265,10,2,380000
15764,5265,8,3,32000
15765,5265,10,3,380000
15766,5266,12,2,210000
15767,5266,11,3,250000
15768,5266,7,1,27000
15769,5266,8,3,32000
15770,5266,12,1,210000
15771,5267,2,3,650000
15772,5267,11,2,250000
15773,5267,5,2,18000
15774,5268,8,3,32000
15775,5268,4,2,9500
15776,5268,5,3,18000
15777,5268,2,2,650000
15778,5269,6,2,22000
15779,5269,6,1,22000
15780,5269,7,1,27000
15781,5269,2,3,650000
15782,5270,6,2,22000
15783,5270,7,1,27000
15784,5270,10,1,380000
15785,5270,4,3,9500
15786,5270,2,3,650000
15787,5271,7,1,27000
15788,5271,4,3,9500
15789,5271,3,3,98000
15790,5271,3,2,98000
15791,5272,2,1,650000
15792,5272,2,3,650000
15793,5273,2,3,650000
15794,5274,7,2,27000
15795,5274,9,1,45000
15796,5274,3,3,98000
15797,5274,1,1,520000
15798,5275,12,1,210000
15799,5276,8,2,32000
15800,5276,12,3,210000
15801,5276,11,1,250000
15802,5277,11,1,250000
15803,5278,12,1,210000
15804,5279,7,1,27000
15805,5280,10,1,380000
15806,5280,7,2,27000
15807,5281,2,1,650000
15808,5282,6,2,22000
15809,5282,2,1,650000
15810,5282,4,2,9500
15811,5282,12,1,210000
15812,5282,7,1,27000
15813,5283,3,3,98000
15814,5283,10,3,380000
15815,5283,6,2,22000
15816,5284,3,1,98000
15817,5284,7,1,27000
15818,5284,5,2,18000
15819,5285,6,3,22000
15820,5285,11,1,250000
15821,5285,8,1,32000
15822,5286,3,1,98000
15823,5287,4,3,9500
15824,5287,12,1,210000
15825,5287,10,2,380000
15826,5287,1,3,520000
15827,5287,11,2,250000
15828,5288,6,3,22000
15829,5288,10,3,380000
15830,5289,1,1,520000
15831,5290,12,1,210000
15832,5290,7,2,27000
15833,5290,6,2,22000
15834,5291,5,3,18000
15835,5291,10,1,380000
15836,5292,4,2,9500
15837,5292,4,2,9500
15838,5292,12,2,210000
15839,5292,3,3,98000
15840,5293,2,3,650000
15841,5293,8,1,32000
15842,5294,2,3,650000
15843,5295,10,1,380000
15844,5295,2,2,650000
15845,5295,4,3,9500
15846,5296,7,1,27000
15847,5296,12,3,210000
15848,5296,2,3,650000
15849,5296,12,1,210000
15850,5296,10,2,380000
15851,5297,10,1,380000
15852,5297,10,1,380000
15853,5297,12,3,210000
15854,5297,7,1,27000
15855,5298,12,2,210000
15856,5298,5,2,18000
15857,5299,9,3,45000
15858,5299,7,2,27000
15859,5300,5,2,18000
15860,5300,3,2,98000
15861,5300,11,1,250000
15862,5300,1,2,520000
15863,5301,1,2,520000
15864,5301,11,1,250000
15865,5301,4,3,9500
15866,5302,1,2,520000
15867,5303,8,2,32000
15868,5303,2,3,650000
15869,5303,8,2,32000
15870,5304,1,1,520000
15871,5304,2,2,650000
15872,5304,7,3,27000
15873,5304,1,1,520000
15874,5304,3,2,98000
15875,5305,3,1,98000
15876,5306,8,2,32000
15877,5306,1,1,520000
15878,5307,1,3,520000
15879,5307,2,2,650000
15880,5307,10,1,380000
15881,5307,9,3,45000
15882,5307,8,3,32000
15883,5308,9,2,45000
15884,5309,5,2,18000
15885,5309,3,1,98000
15886,5309,10,3,380000
15887,5309,8,1,32000
15888,5309,9,3,45000
15889,5310,1,3,520000
15890,5311,12,3,210000
15891,5311,2,3,650000
15892,5311,1,1,520000
15893,5312,4,1,9500
15894,5312,7,3,27000
15895,5312,11,2,250000
15896,5312,3,2,98000
15897,5312,6,2,22000
15898,5313,12,3,210000
15899,5313,9,1,45000
15900,5314,1,3,520000
15901,5314,9,2,45000
15902,5314,11,2,250000
15903,5315,6,2,22000
15904,5315,2,3,650000
15905,5316,10,2,380000
15906,5316,8,1,32000
15907,5316,4,3,9500
15908,5317,7,3,27000
15909,5317,3,1,98000
15910,5317,11,2,250000
15911,5318,4,1,9500
15912,5319,3,3,98000
15913,5319,1,1,520000
15914,5320,11,3,250000
15915,5320,4,3,9500
15916,5320,12,3,210000
15917,5321,5,3,18000
15918,5321,3,2,98000
15919,5321,3,3,98000
15920,5322,3,3,98000
15921,5323,9,3,45000
15922,5323,8,1,32000
15923,5324,9,3,45000
15924,5325,10,1,380000
15925,5325,6,1,22000
15926,5325,5,1,18000
15927,5325,10,3,380000
15928,5325,4,2,9500
15929,5326,10,3,380000
15930,5326,2,3,650000
15931,5326,6,1,22000
15932,5327,3,3,98000
15933,5327,2,2,650000
15934,5327,11,3,250000
15935,5327,6,1,22000
15936,5328,3,2,98000
15937,5328,1,1,520000
15938,5328,1,3,520000
15939,5328,9,3,45000
15940,5328,9,1,45000
15941,5329,6,2,22000
15942,5329,7,3,27000
15943,5330,2,2,650000
15944,5331,10,3,380000
15945,5331,8,3,32000
15946,5332,10,3,380000
15947,5332,12,1,210000
15948,5332,9,3,45000
15949,5332,9,1,45000
15950,5333,9,1,45000
15951,5333,3,2,98000
15952,5334,3,1,98000
15953,5334,11,3,250000
15954,5334,12,2,210000
15955,5334,12,1,210000
15956,5334,5,2,18000
15957,5335,3,3,98000
15958,5335,4,1,9500
15959,5335,8,3,32000
15960,5336,2,1,650000
15961,5336,4,3,9500
15962,5336,11,2,250000
15963,5336,3,3,98000
15964,5337,2,3,650000
15965,5337,3,3,98000
15966,5337,9,1,45000
15967,5338,4,1,9500
15968,5338,11,2,250000
15969,5338,4,1,9500
15970,5338,9,3,45000
15971,5338,11,2,250000
15972,5339,2,2,650000
15973,5339,5,1,18000
15974,5340,10,2,380000
15975,5340,6,2,22000
15976,5340,4,2,9500
15977,5340,7,2,27000
15978,5340,10,2,380000
15979,5341,4,1,9500
15980,5341,9,1,45000
15981,5341,2,1,650000
15982,5341,5,2,18000
15983,5342,8,2,32000
15984,5342,5,2,18000
15985,5343,5,2,18000
15986,5343,7,2,27000
15987,5343,9,1,45000
15988,5343,6,2,22000
15989,5344,12,2,210000
15990,5345,1,1,520000
15991,5345,9,2,45000
15992,5346,12,3,210000
15993,5346,8,1,32000
15994,5346,11,3,250000
15995,5346,5,2,18000
15996,5346,5,1,18000
15997,5347,10,2,380000
15998,5347,4,2,9500
15999,5347,3,3,98000
16000,5347,3,1,98000
16001,5348,4,2,9500
16002,5349,8,3,32000
16003,5349,9,1,45000
16004,5350,9,1,45000
16005,5350,2,1,650000
16006,5350,11,2,250000
16007,5350,3,2,98000
16008,5351,4,3,9500
16009,5351,9,1,45000
16010,5351,11,2,250000
16011,5351,10,2,380000
16012,5351,2,2,650000
16013,5352,1,2,520000
16014,5352,4,1,9500
16015,5352,8,1,32000
16016,5353,11,3,250000
16017,5353,4,3,9500
16018,5354,10,1,380000
16019,5354,10,1,380000
16020,5354,3,1,98000
16021,5355,11,2,250000
16022,5356,9,3,45000
16023,5357,7,2,27000
16024,5357,8,3,32000
16025,5357,10,3,380000
16026,5358,9,2,45000
16027,5358,3,3,98000
16028,5358,12,3,210000
16029,5358,8,1,32000
16030,5359,8,2,32000
16031,5359,10,1,380000
16032,5359,7,1,27000
16033,5359,4,1,9500
16034,5360,6,2,22000
16035,5360,6,1,22000
16036,5360,4,3,9500
16037,5361,4,2,9500
16038,5361,7,3,27000
16039,5361,11,3,250000
16040,5361,9,1,45000
16041,5362,7,1,27000
16042,5363,1,2,520000
16043,5363,10,3,380000
16044,5363,12,3,210000
16045,5363,7,1,27000
16046,5364,4,2,9500
16047,5364,1,3,520000
16048,5364,4,1,9500
16049,5364,11,1,250000
16050,5365,1,1,520000
16051,5365,9,1,45000
16052,5365,10,1,380000
16053,5365,2,3,650000
16054,5366,5,3,18000
16055,5366,7,3,27000
16056,5366,4,2,9500
16057,5367,6,3,22000
16058,5367,12,3,210000
16059,5367,3,1,98000
16060,5367,12,3,210000
16061,5367,1,2,520000
16062,5368,5,2,18000
16063,5368,5,2,18000
16064,5368,3,3,98000
16065,5368,6,2,22000
16066,5369,4,2,9500
16067,5369,8,2,32000
16068,5370,6,3,22000
16069,5370,1,2,520000
16070,5370,5,2,18000
16071,5370,11,1,250000
16072,5371,6,1,22000
16073,5371,3,2,98000
16074,5371,10,3,380000
16075,5371,11,2,250000
16076,5371,7,1,27000
16077,5372,5,1,18000
16078,5372,6,2,22000
16079,5372,6,1,22000
16080,5373,1,2,520000
16081,5373,10,1,380000
16082,5373,3,2,98000
16083,5374,9,2,45000
16084,5374,4,3,9500
16085,5375,2,3,650000
16086,5375,11,3,250000
16087,5375,10,2,380000
16088,5376,8,2,32000
16089,5376,1,1,520000
16090,5376,5,2,18000
16091,5376,7,3,27000
16092,5376,12,3,210000
16093,5377,4,1,9500
16094,5377,4,1,9500
16095,5377,1,3,520000
16096,5377,1,1,520000
16097,5377,11,2,250000
16098,5378,12,1,210000
16099,5378,3,3,98000
16100,5378,9,2,45000
16101,5378,3,1,98000
16102,5378,9,2,45000
16103,5379,3,2,98000
16104,5380,12,3,210000
16105,5380,11,3,250000
16106,5381,6,1,22000
16107,5381,12,1,210000
16108,5381,12,1,210000
16109,5381,9,2,45000
16110,5381,9,3,45000
16111,5382,12,3,210000
16112,5383,11,2,250000
16113,5383,9,3,45000
16114,5384,9,1,45000
16115,5384,3,2,98000
16116,5385,7,1,27000
16117,5386,9,1,45000
16118,5386,8,3,32000
16119,5387,5,1,18000
16120,5387,6,1,22000
16121,5387,6,3,22000
16122,5387,2,3,650000
16123,5388,7,1,27000
16124,5388,5,1,18000
16125,5388,10,1,380000
16126,5389,4,3,9500
16127,5389,3,2,98000
16128,5389,4,1,9500
16129,5389,1,2,520000
16130,5390,5,1,18000
16131,5390,11,2,250000
16132,5390,11,2,250000
16133,5390,10,3,380000
16134,5390,3,1,98000
16135,5391,3,1,98000
16136,5391,9,1,45000
16137,5391,11,2,250000
16138,5391,1,1,520000
16139,5391,6,3,22000
16140,5392,7,3,27000
16141,5392,8,3,32000
16142,5392,12,3,210000
16143,5392,3,3,98000
16144,5392,4,3,9500
16145,5393,8,1,32000
16146,5393,9,2,45000
16147,5393,5,3,18000
16148,5393,3,1,98000
16149,5393,6,1,22000
16150,5394,1,2,520000
16151,5394,9,2,45000
16152,5395,3,2,98000
16153,5395,6,2,22000
16154,5396,12,1,210000
16155,5396,1,3,520000
16156,5396,1,1,520000
16157,5396,8,1,32000
16158,5397,6,1,22000
16159,5397,2,3,650000
16160,5398,1,3,520000
16161,5398,5,2,18000
16162,5398,5,3,18000
16163,5398,12,3,210000
16164,5398,4,2,9500
16165,5399,7,1,27000
16166,5399,1,1,520000
16167,5399,3,2,98000
16168,5399,12,1,210000
16169,5399,1,3,520000
16170,5400,12,2,210000
16171,5400,11,2,250000
16172,5401,12,2,210000
16173,5402,12,2,210000
16174,5403,10,2,380000
16175,5403,4,3,9500
16176,5404,5,1,18000
16177,5404,11,2,250000
16178,5404,12,1,210000
16179,5405,5,2,18000
16180,5405,1,3,520000
16181,5405,10,2,380000
16182,5405,1,2,520000
16183,5405,3,2,98000
16184,5406,4,3,9500
16185,5406,4,1,9500
16186,5406,4,1,9500
16187,5406,7,2,27000
16188,5407,2,2,650000
16189,5407,8,3,32000
16190,5408,12,3,210000
16191,5408,2,1,650000
16192,5408,11,3,250000
16193,5409,5,2,18000
16194,5409,7,1,27000
16195,5409,2,1,650000
16196,5409,5,2,18000
16197,5409,2,1,650000
16198,5410,4,3,9500
16199,5410,5,3,18000
16200,5410,6,2,22000
16201,5410,9,3,45000
16202,5410,8,2,32000
16203,5411,9,2,45000
16204,5411,5,1,18000
16205,5411,12,2,210000
16206,5411,2,3,650000
16207,5412,9,1,45000
16208,5412,8,2,32000
16209,5412,12,2,210000
16210,5412,5,1,18000
16211,5412,4,1,9500
16212,5413,4,2,9500
16213,5414,3,2,98000
16214,5415,5,2,18000
16215,5415,9,1,45000
16216,5415,10,3,380000
16217,5416,1,3,520000
16218,5417,2,2,650000
16219,5417,12,3,210000
16220,5418,7,1,27000
16221,5419,1,3,520000
16222,5419,4,3,9500
16223,5419,10,1,380000
16224,5419,11,3,250000
16225,5419,8,2,32000
16226,5420,2,3,650000
16227,5420,5,2,18000
16228,5420,12,3,210000
16229,5420,4,3,9500
16230,5420,5,3,18000
16231,5421,5,1,18000
16232,5421,3,2,98000
16233,5422,12,2,210000
16234,5422,6,2,22000
16235,5422,10,1,380000
16236,5422,1,3,520000
16237,5423,9,1,45000
16238,5423,9,3,45000
16239,5424,8,1,32000
16240,5424,2,2,650000
16241,5424,10,3,380000
16242,5424,11,2,250000
16243,5425,7,3,27000
16244,5425,5,2,18000
16245,5425,4,1,9500
16246,5426,3,2,98000
16247,5427,5,1,18000
16248,5427,3,3,98000
16249,5427,3,3,98000
16250,5427,6,2,22000
16251,5427,3,1,98000
16252,5428,6,3,22000
16253,5428,3,2,98000
16254,5428,12,2,210000
16255,5429,11,1,250000
16256,5430,12,2,210000
16257,5430,4,1,9500
16258,5430,12,1,210000
16259,5430,7,1,27000
16260,5430,2,3,650000
16261,5431,7,2,27000
16262,5431,7,2,27000
16263,5431,6,2,22000
16264,5432,7,2,27000
16265,5432,8,3,32000
16266,5432,1,2,520000
16267,5432,3,3,98000
16268,5432,3,2,98000
16269,5433,10,3,380000
16270,5433,12,2,210000
16271,5434,2,2,650000
16272,5434,10,3,380000
16273,5434,8,1,32000
16274,5434,3,3,98000
16275,5434,1,3,520000
16276,5435,3,2,98000
16277,5436,9,3,45000
16278,5436,11,1,250000
16279,5436,10,2,380000
16280,5437,5,1,18000
16281,5438,10,3,380000
16282,5438,11,2,250000
16283,5438,2,1,650000
16284,5438,12,2,210000
16285,5438,3,2,98000
16286,5439,12,2,210000
16287,5439,10,2,380000
16288,5439,1,3,520000
16289,5440,1,3,520000
16290,5441,10,3,380000
16291,5441,9,3,45000
16292,5441,7,1,27000
16293,5441,2,1,650000
16294,5442,4,1,9500
16295,5442,2,3,650000
16296,5442,12,3,210000
16297,5442,8,1,32000
16298,5443,12,3,210000
16299,5443,9,2,45000
16300,5444,2,1,650000
16301,5445,4,2,9500
16302,5445,7,1,27000
16303,5445,4,3,9500
16304,5445,7,2,27000
16305,5445,7,2,27000
16306,5446,10,1,380000
16307,5446,9,2,45000
16308,5446,5,1,18000
16309,5446,5,2,18000
16310,5446,4,3,9500
16311,5447,4,2,9500
16312,5447,7,3,27000
16313,5447,2,1,650000
16314,5447,4,3,9500
16315,5447,7,1,27000
16316,5448,1,3,520000
16317,5448,12,2,210000
16318,5449,9,3,45000
16319,5449,1,3,520000
16320,5449,11,2,250000
16321,5450,4,1,9500
16322,5450,4,2,9500
16323,5450,10,3,380000
16324,5450,10,3,380000
16325,5450,7,2,27000
16326,5451,1,1,520000
16327,5451,1,3,520000
16328,5451,10,2,380000
16329,5451,10,3,380000
16330,5451,10,3,380000
16331,5452,8,3,32000
16332,5452,2,1,650000
16333,5453,8,2,32000
16334,5454,5,3,18000
16335,5455,3,2,98000
16336,5456,4,3,9500
16337,5456,4,1,9500
16338,5457,5,2,18000
16339,5457,8,2,32000
16340,5457,6,3,22000
16341,5457,4,3,9500
16342,5458,4,3,9500
16343,5458,11,2,250000
16344,5459,7,3,27000
16345,5460,3,3,98000
16346,5461,10,3,380000
16347,5461,8,3,32000
16348,5461,3,1,98000
16349,5462,5,2,18000
16350,5462,4,2,9500
16351,5463,5,3,18000
16352,5463,7,3,27000
16353,5463,4,2,9500
16354,5463,9,1,45000
16355,5463,5,1,18000
16356,5464,4,2,9500
16357,5464,12,3,210000
16358,5465,7,1,27000
16359,5466,3,3,98000
16360,5466,2,2,650000
16361,5466,4,2,9500
16362,5466,4,3,9500
16363,5467,6,2,22000
16364,5467,8,1,32000
16365,5467,1,1,520000
16366,5467,3,1,98000
16367,5468,12,2,210000
16368,5468,3,1,98000
16369,5468,11,3,250000
16370,5469,7,2,27000
16371,5469,8,1,32000
16372,5469,12,3,210000
16373,5469,10,2,380000
16374,5470,4,2,9500
16375,5471,8,1,32000
16376,5472,7,2,27000
16377,5472,1,3,520000
16378,5472,2,3,650000
16379,5472,1,2,520000
16380,5472,9,2,45000
16381,5473,4,1,9500
16382,5473,9,2,45000
16383,5473,8,1,32000
16384,5473,7,2,27000
16385,5473,5,3,18000
16386,5474,10,1,380000
16387,5475,4,1,9500
16388,5475,7,1,27000
